CHROM	startWindow	endWindow	statistic	value	scaled_value	q10	outlier
I	332002	342001	theta_Watterson	7.53389423266576	-0.77418151681276	106.043791321001	not
I	333002	343001	theta_Watterson	7.37695154869327	-0.783893143443058	106.043791321001	not
I	334002	344001	theta_Watterson	7.37695154869327	-0.783893143443058	106.043791321001	not
I	335002	345001	theta_Watterson	7.54418480038898	-0.773544735606959	106.043791321001	not
I	336002	346001	theta_Watterson	8.48539192072351	-0.715302758962358	106.043791321001	not
I	337002	347001	theta_Watterson	9.26912586898115	-0.666805235597067	106.043791321001	not
I	338002	348001	theta_Watterson	10.0530140445012	-0.618298168635664	106.043791321001	not
I	339002	349001	theta_Watterson	10.6799552698491	-0.579502992297354	106.043791321001	not
I	340002	350001	theta_Watterson	12.2487834649068	-0.482423770177291	106.043791321001	not
I	341002	351001	theta_Watterson	13.8189790435051	-0.385259934247452	106.043791321001	not
I	342002	352001	theta_Watterson	13.0331939700925	-0.43388438141176	106.043791321001	not
I	343002	353001	theta_Watterson	13.1900618234815	-0.424177385304327	106.043791321001	not
I	344002	354001	theta_Watterson	13.6606653836488	-0.395056396982027	106.043791321001	not
I	345002	355001	theta_Watterson	13.3355839051136	-0.415172466518041	106.043791321001	not
I	346002	356001	theta_Watterson	12.5512446381681	-0.463707447055208	106.043791321001	not
I	347002	357001	theta_Watterson	11.6102620095838	-0.521935532131215	106.043791321001	not
I	348002	358001	theta_Watterson	10.3572932389405	-0.599469346208488	106.043791321001	not
I	349002	359001	theta_Watterson	10.2017798986328	-0.609092524931261	106.043791321001	not
I	350002	360001	theta_Watterson	8.94683707152008	-0.686748493790728	106.043791321001	not
I	351002	361001	theta_Watterson	8.47501608887492	-0.715944816319488	106.043791321001	not
I	352002	362001	theta_Watterson	8.16120555151334	-0.735363439057219	106.043791321001	not
I	353002	363001	theta_Watterson	7.53373413795699	-0.774191423486953	106.043791321001	not
I	354002	364001	theta_Watterson	9.25928052523696	-0.667414466305185	106.043791321001	not
I	355002	365001	theta_Watterson	10.0436197921824	-0.618879485768018	106.043791321001	not
I	356002	366001	theta_Watterson	10.6710912057388	-0.580051501338284	106.043791321001	not
I	357002	367001	theta_Watterson	12.2396203783588	-0.482990782752091	106.043791321001	not
I	358002	368001	theta_Watterson	12.5515319897304	-0.463689665716103	106.043791321001	not
I	359002	369001	theta_Watterson	12.864138577023	-0.44434554351102	106.043791321001	not
I	360002	370001	theta_Watterson	13.8051960361907	-0.386112827912149	106.043791321001	not
I	361002	371001	theta_Watterson	14.590067336826	-0.337544925085011	106.043791321001	not
I	362002	372001	theta_Watterson	15.2219384088667	-0.298444689414127	106.043791321001	not
I	363002	373001	theta_Watterson	15.3811910541161	-0.288590122183577	106.043791321001	not
I	364002	374001	theta_Watterson	13.9699814261025	-0.375915893971398	106.043791321001	not
I	365002	375001	theta_Watterson	14.4458082235443	-0.346471691282378	106.043791321001	not
I	366002	376001	theta_Watterson	13.5055979261766	-0.404651984437024	106.043791321001	not
I	367002	377001	theta_Watterson	12.2918315345333	-0.479759951968084	106.043791321001	not
I	368002	378001	theta_Watterson	11.8210780133033	-0.508890219893701	106.043791321001	not
I	369002	379001	theta_Watterson	11.1933812061511	-0.547732151698311	106.043791321001	not
I	370002	380001	theta_Watterson	11.1933812061511	-0.547732151698311	106.043791321001	not
I	371002	381001	theta_Watterson	10.0944745765081	-0.615732587389361	106.043791321001	not
I	372002	382001	theta_Watterson	10.2469427714128	-0.606297842523077	106.043791321001	not
I	373002	383001	theta_Watterson	12.9113114871669	-0.441426479819825	106.043791321001	not
I	374002	384001	theta_Watterson	14.009085030632	-0.373496159597826	106.043791321001	not
I	375002	385001	theta_Watterson	13.3765403408639	-0.412638078790963	106.043791321001	not
I	376002	386001	theta_Watterson	13.8478419686543	-0.383473893984778	106.043791321001	not
I	377002	387001	theta_Watterson	14.1226954133042	-0.366465939456874	106.043791321001	not
I	378002	388001	theta_Watterson	14.128932222845	-0.366080005152125	106.043791321001	not
I	379002	389001	theta_Watterson	14.7570056016135	-0.327214771063873	106.043791321001	not
I	380002	390001	theta_Watterson	13.815798481279	-0.385456747708474	106.043791321001	not
I	381002	391001	theta_Watterson	14.4432698948354	-0.34662876327874	106.043791321001	not
I	382002	392001	theta_Watterson	14.4440270200673	-0.346581912305001	106.043791321001	not
I	383002	393001	theta_Watterson	12.8753484861764	-0.443651873379336	106.043791321001	not
I	384002	394001	theta_Watterson	11.9338417436123	-0.501912390672982	106.043791321001	not
I	385002	395001	theta_Watterson	12.0907095970014	-0.492205394565548	106.043791321001	not
I	386002	396001	theta_Watterson	13.0302966573293	-0.434063667371923	106.043791321001	not
I	387002	397001	theta_Watterson	13.3415882297036	-0.414800918401817	106.043791321001	not
I	388002	398001	theta_Watterson	13.9628228337191	-0.376358868276832	106.043791321001	not
I	389002	399001	theta_Watterson	15.0605206338768	-0.308433235057135	106.043791321001	not
I	390002	400001	theta_Watterson	17.266073741564	-0.17195342119779	106.043791321001	not
I	391002	401001	theta_Watterson	16.4931870734746	-0.21977971394384	106.043791321001	not
I	392002	402001	theta_Watterson	15.0806192677409	-0.30718952988448	106.043791321001	not
I	393002	403001	theta_Watterson	14.7686515145792	-0.326494120979214	106.043791321001	not
I	394002	404001	theta_Watterson	15.8684455319602	-0.258438773659475	106.043791321001	not
I	395002	405001	theta_Watterson	14.6135027048475	-0.336094742518943	106.043791321001	not
I	396002	406001	theta_Watterson	13.3584850471514	-0.413755341901275	106.043791321001	not
I	397002	407001	theta_Watterson	13.0525213645344	-0.432688400600134	106.043791321001	not
I	398002	408001	theta_Watterson	13.3693688756064	-0.413081849670941	106.043791321001	not
I	399002	409001	theta_Watterson	12.4368581181647	-0.470785694640212	106.043791321001	not
I	400002	410001	theta_Watterson	10.859526833455	-0.568391088671026	106.043791321001	not
I	401002	411001	theta_Watterson	12.8877322896032	-0.442885562570196	106.043791321001	not
I	402002	412001	theta_Watterson	13.2014679963814	-0.423471570355329	106.043791321001	not
I	403002	413001	theta_Watterson	13.3599595330914	-0.41366410058592	106.043791321001	not
I	404002	414001	theta_Watterson	11.7896367861265	-0.510835805705095	106.043791321001	not
I	405002	415001	theta_Watterson	11.6326189716747	-0.520552081415845	106.043791321001	not
I	406002	416001	theta_Watterson	12.260090385231	-0.481724096986111	106.043791321001	not
I	407002	417001	theta_Watterson	13.3503933347935	-0.414256057750084	106.043791321001	not
I	408002	418001	theta_Watterson	13.1904136771105	-0.424155612571844	106.043791321001	not
I	409002	419001	theta_Watterson	13.965831789517	-0.376172673836187	106.043791321001	not
I	410002	420001	theta_Watterson	14.435684940263	-0.347098120912685	106.043791321001	not
I	411002	421001	theta_Watterson	13.0591258698729	-0.43227971324815	106.043791321001	not
I	412002	422001	theta_Watterson	14.1572008435965	-0.364330740496116	106.043791321001	not
I	413002	423001	theta_Watterson	13.99694135327	-0.374247611385658	106.043791321001	not
I	414002	424001	theta_Watterson	14.6243379362429	-0.335424257478789	106.043791321001	not
I	415002	425001	theta_Watterson	16.820637544857	-0.199517050928991	106.043791321001	not
I	416002	426001	theta_Watterson	16.6638445220513	-0.20921941651356	106.043791321001	not
I	417002	427001	theta_Watterson	16.1933157924674	-0.238335774312996	106.043791321001	not
I	418002	428001	theta_Watterson	16.0364479390783	-0.24804277042043	106.043791321001	not
I	419002	429001	theta_Watterson	14.1548736926513	-0.364474744794506	106.043791321001	not
I	420002	430001	theta_Watterson	15.2530234969583	-0.296521141519608	106.043791321001	not
I	421002	431001	theta_Watterson	15.0605280725115	-0.308432774753788	106.043791321001	not
I	422002	432001	theta_Watterson	14.9036602191224	-0.318139770861222	106.043791321001	not
I	423002	433001	theta_Watterson	15.5312064632621	-0.279307155908624	106.043791321001	not
I	424002	434001	theta_Watterson	15.6880743166512	-0.26960015980119	106.043791321001	not
I	425002	435001	theta_Watterson	15.8449421700403	-0.259893163693757	106.043791321001	not
I	426002	436001	theta_Watterson	17.7298273719211	-0.143256307114651	106.043791321001	not
I	427002	437001	theta_Watterson	18.3572987854774	-0.104428322684917	106.043791321001	not
I	428002	438001	theta_Watterson	18.8279023456447	-0.0753073343626163	106.043791321001	not
I	429002	439001	theta_Watterson	19.1409480192436	-0.0559360414595578	106.043791321001	not
I	430002	440001	theta_Watterson	19.9258969112161	-0.00736333727387858	106.043791321001	not
I	431002	441001	theta_Watterson	21.1809145689122	0.0702972621084534	106.043791321001	not
I	432002	442001	theta_Watterson	22.4358573960249	0.147953230967921	106.043791321001	not
I	433002	443001	theta_Watterson	21.965328966337	0.118836891726073	106.043791321001	not
I	434002	444001	theta_Watterson	21.0241218460025	0.0605949150814719	106.043791321001	not
I	435002	445001	theta_Watterson	20.7125652576575	0.0413157669005606	106.043791321001	not
I	436002	446001	theta_Watterson	20.2436651737448	0.0123001898337508	106.043791321001	not
I	437002	447001	theta_Watterson	20.558233438288	0.031765700793916	106.043791321001	not
I	438002	448001	theta_Watterson	20.8722702754288	0.0511983269812302	106.043791321001	not
I	439002	449001	theta_Watterson	23.5388738219805	0.216207981204282	106.043791321001	not
I	440002	450001	theta_Watterson	21.3420394189229	0.0802676815288377	106.043791321001	not
I	441002	451001	theta_Watterson	21.1854739085164	0.0705793944308765	106.043791321001	not
I	442002	452001	theta_Watterson	20.0886931418869	0.00271050732388387	106.043791321001	not
I	443002	453001	theta_Watterson	20.5591467409914	0.0318222160428677	106.043791321001	not
I	444002	454001	theta_Watterson	21.8149963545028	0.109534296921803	106.043791321001	not
I	445002	455001	theta_Watterson	21.061887283013	0.0629318435351758	106.043791321001	not
I	446002	456001	theta_Watterson	21.0634802920308	0.0630304190686682	106.043791321001	not
I	447002	457001	theta_Watterson	19.9786909908345	-0.00409643513758878	106.043791321001	not
I	448002	458001	theta_Watterson	18.7234470333592	-0.0817710379695037	106.043791321001	not
I	449002	459001	theta_Watterson	16.8417172483006	-0.198212637087329	106.043791321001	not
I	450002	460001	theta_Watterson	17.1554529550787	-0.178798644872462	106.043791321001	not
I	451002	461001	theta_Watterson	16.0590470833629	-0.246644333450314	106.043791321001	not
I	452002	462001	theta_Watterson	16.8420921432143	-0.198189438558188	106.043791321001	not
I	453002	463001	theta_Watterson	16.6852242898252	-0.207896434665622	106.043791321001	not
I	454002	464001	theta_Watterson	16.9980532102046	-0.188538554470222	106.043791321001	not
I	455002	465001	theta_Watterson	18.0692129021038	-0.1222551016463	106.043791321001	not
I	456002	466001	theta_Watterson	17.1221635047018	-0.180858598892653	106.043791321001	not
I	457002	467001	theta_Watterson	19.4615184328708	-0.0360991170036664	106.043791321001	not
I	458002	468001	theta_Watterson	19.775254139649	-0.0166851247887995	106.043791321001	not
I	459002	469001	theta_Watterson	21.5016558930993	0.0901447625243279	106.043791321001	not
I	460002	470001	theta_Watterson	21.9724848468624	0.119279698221504	106.043791321001	not
I	461002	471001	theta_Watterson	22.7559170766528	0.167758551222389	106.043791321001	not
I	462002	472001	theta_Watterson	22.5990492232637	0.158051555114956	106.043791321001	not
I	463002	473001	theta_Watterson	22.1285204936799	0.12893519731552	106.043791321001	not
I	464002	474001	theta_Watterson	20.8902665198713	0.0523119361176974	106.043791321001	not
I	465002	475001	theta_Watterson	18.3737371724147	-0.103411113903351	106.043791321001	not
I	466002	476001	theta_Watterson	17.2761923868995	-0.171327278563961	106.043791321001	not
I	467002	477001	theta_Watterson	15.0795122512438	-0.307258032159453	106.043791321001	not
I	468002	478001	theta_Watterson	15.2363801046329	-0.29755103605202	106.043791321001	not
I	469002	479001	theta_Watterson	13.1965550117609	-0.423775586261436	106.043791321001	not
I	470002	480001	theta_Watterson	13.8238010317214	-0.384961549206578	106.043791321001	not
I	471002	481001	theta_Watterson	14.2932653534698	-0.355911057054514	106.043791321001	not
I	472002	482001	theta_Watterson	14.4505867322905	-0.346175996754808	106.043791321001	not
I	473002	483001	theta_Watterson	15.5485868754307	-0.278231654525638	106.043791321001	not
I	474002	484001	theta_Watterson	17.7776073074654	-0.140299680640059	106.043791321001	not
I	475002	485001	theta_Watterson	20.601228668469	0.0344262492937426	106.043791321001	not
I	476002	486001	theta_Watterson	21.6988482845676	0.102347044477217	106.043791321001	not
I	477002	487001	theta_Watterson	22.9550865313943	0.180083174018751	106.043791321001	not
I	478002	488001	theta_Watterson	23.2688222381725	0.199497166233618	106.043791321001	not
I	479002	489001	theta_Watterson	23.7394257983398	0.228618154555918	106.043791321001	not
I	480002	490001	theta_Watterson	24.3682594230538	0.267530432727925	106.043791321001	not
I	481002	491001	theta_Watterson	24.682980715805	0.287005413086615	106.043791321001	not
I	482002	492001	theta_Watterson	23.7415454636347	0.228749319624618	106.043791321001	not
I	483002	493001	theta_Watterson	22.9572061966892	0.180214339087451	106.043791321001	not
I	484002	494001	theta_Watterson	19.927157644405	-0.00728532299694063	106.043791321001	not
I	485002	495001	theta_Watterson	19.4567794778335	-0.036392363944365	106.043791321001	not
I	486002	496001	theta_Watterson	19.4567046472501	-0.0363969944672293	106.043791321001	not
I	487002	497001	theta_Watterson	17.8867306936452	-0.13354711622363	106.043791321001	not
I	488002	498001	theta_Watterson	17.2592592800888	-0.172375100653364	106.043791321001	not
I	489002	499001	theta_Watterson	15.8465266072036	-0.259795118587355	106.043791321001	not
I	490002	500001	theta_Watterson	14.2854702616434	-0.356393417999608	106.043791321001	not
I	491002	501001	theta_Watterson	11.774599021445	-0.511766343862367	106.043791321001	not
I	492002	502001	theta_Watterson	10.9900343609037	-0.560315271774411	106.043791321001	not
I	493002	503001	theta_Watterson	10.2056950939583	-0.608850252311578	106.043791321001	not
I	494002	504001	theta_Watterson	10.9901843219665	-0.560305992171094	106.043791321001	not
I	495002	505001	theta_Watterson	9.10754468770164	-0.676803892835172	106.043791321001	not
I	496002	506001	theta_Watterson	8.63694112753437	-0.705924881157472	106.043791321001	not
I	497002	507001	theta_Watterson	8.48014810472869	-0.715627246742041	106.043791321001	not
I	498002	508001	theta_Watterson	9.89195878523048	-0.62826428177514	106.043791321001	not
I	499002	509001	theta_Watterson	11.3039957655115	-0.540887313358656	106.043791321001	not
I	500002	510001	theta_Watterson	11.2950113660232	-0.54144326876301	106.043791321001	not
I	501002	511001	theta_Watterson	11.9226324407463	-0.502606023287547	106.043791321001	not
I	502002	512001	theta_Watterson	13.0207074144699	-0.434657050535513	106.043791321001	not
I	503002	513001	theta_Watterson	12.3932360009136	-0.473485034965247	106.043791321001	not
I	504002	514001	theta_Watterson	12.706821746629	-0.454080322353696	106.043791321001	not
I	505002	515001	theta_Watterson	12.8636896000181	-0.444373326246263	106.043791321001	not
I	506002	516001	theta_Watterson	13.1780324709655	-0.424921762660974	106.043791321001	not
I	507002	517001	theta_Watterson	12.8642219336039	-0.444340385398706	106.043791321001	not
I	508002	518001	theta_Watterson	11.4524860836855	-0.531698719842742	106.043791321001	not
