Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	V6	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00013784	IV:16916115-16917523	129	79	79	NA	0.01938	486.604	10000	10000	486.604	76	0	0.0076	IV	16916115	16917523	1408	FALSE
WBGene00045289	II:13649497-13655347	129	180	179	NA	0.03876	486.465	10000	10000	486.465	25	0	0.0025	II	13649497	13655347	5850	FALSE
WBGene00021061	III:642071-645529	129	26	26	NA	0.015504	485.663	10000	10000	485.663	97	0	0.0097	III	642071	645529	3458	FALSE
WBGene00016059	V:5523726-5530730,V:5528200-5530730	129	41	41	NA	0.003876	485.362	10000	10000	485.362	85	0	0.0085	V	5523726	5530730	7004	FALSE
WBGene00008853	I:11560621-11564387	129	78	78	NA	0.015504	485.198	10000	10000	485.198	62	0	0.0062	I	11560621	11564387	3766	FALSE
WBGene00004044	IV:7470858-7473209,IV:7470858-7473340	129	12	12	NA	0.003876	484.799	10000	10000	484.799	65	0	0.0065	IV	7470858	7473209	2351	FALSE
WBGene00008024	X:10445004-10445439	129	4	3	NA	0.024304	483.192	10000	10000	483.192	102	0	0.0102	X	10445004	10445439	435	FALSE
WBGene00022745	X:4145414-4147662,X:4146442-4147662,X:4146575-4147662,X:4135230-4147662,X:4135132-4147662	129	103	103	NA	0.003876	483.156	10000	10000	483.156	99	0	0.0099	X	4145414	4147662	2248	FALSE
WBGene00010223	X:11012661-11014412	129	15	15	NA	0.042636	482.883	10000	10000	482.883	89	0	0.0089	X	11012661	11014412	1751	FALSE
WBGene00010527	IV:16329458-16331059	129	15	15	NA	0.03876	482.74	10000	10000	482.74	66	0	0.0066	IV	16329458	16331059	1601	FALSE
WBGene00197301	V:5062504-5062649	129	3	2	NA	0.025923	482.608	10000	10000	482.608	23	0	0.0023	V	5062504	5062649	145	FALSE
WBGene00019208	II:1484093-1485951	129	16	16	NA	0.007752	482.596	10000	10000	482.596	99	0	0.0099	II	1484093	1485951	1858	FALSE
WBGene00013555	III:12236183-12238951	129	50	49	NA	0.003876	482.356	10000	10000	482.356	51	0	0.0051	III	12236183	12238951	2768	FALSE
WBGene00000210	X:6841257-6842204	129	10	9	NA	0.003876	481.202	10000	10000	481.202	53	0	0.0053	X	6841257	6842204	947	FALSE
WBGene00010683	II:8754069-8755229	129	4	3	NA	0.007752	480.106	10000	10000	480.106	47	0	0.0047	II	8754069	8755229	1160	FALSE
WBGene00014142	X:9453958-9454660	129	5	5	NA	0.03876	479.78	10000	10000	479.78	57	0	0.0057	X	9453958	9454660	702	FALSE
WBGene00004701	II:5387418-5388830,II:5388298-5388826	129	4	4	NA	0.024633	479.271	10000	10000	479.271	84	0	0.0084	II	5387418	5388830	1412	FALSE
WBGene00008087	X:11698383-11699098	129	10	10	NA	0.003876	478.44	10000	10000	478.44	85	0	0.0085	X	11698383	11699098	715	FALSE
WBGene00044379	II:3687790-3688691	129	51	51	NA	0.011628	478.423	10000	10000	478.423	87	0	0.0087	II	3687790	3688691	901	FALSE
WBGene00185078	III:194459-210063	129	594	594	NA	0.01938	478.363	10000	10000	478.363	59	0	0.0059	III	194459	210063	15604	FALSE
WBGene00017836	V:5863983-5865149,V:5864035-5865149	129	10	10	NA	0.003876	478.123	10000	10000	478.123	109	0	0.0109	V	5863983	5865149	1166	FALSE
WBGene00010928	V:19788679-19789343	129	9	9	NA	0.007752	478.054	10000	10000	478.054	78	0	0.0078	V	19788679	19789343	664	FALSE
WBGene00009269	I:9481607-9482278	129	5	5	NA	0.003876	477.174	10000	10000	477.174	63	1	0.00635	I	9481607	9482278	671	FALSE
WBGene00000161	X:9336818-9342951,X:9338674-9342951	129	26	26	NA	0.007752	476.69	10000	10000	476.69	96	0	0.0096	X	9336818	9342951	6133	FALSE
WBGene00045211	III:11809117-11809561	129	12	12	NA	0.031008	476.543	10000	10000	476.543	75	0	0.0075	III	11809117	11809561	444	FALSE
WBGene00200930	X:12419364-12419510	129	3	2	NA	0.031008	476.011	10000	10000	476.011	126	0	0.0126	X	12419364	12419510	146	FALSE
WBGene00008806	X:10521799-10524565	129	15	15	NA	0.03876	475.988	10000	10000	475.988	119	0	0.0119	X	10521799	10524565	2766	FALSE
WBGene00004389	I:3543148-3546904,I:3539042-3546904,I:3543464-3546904	129	118	118	NA	0.003876	475.933	10000	10000	475.933	86	0	0.0086	I	3543148	3546904	3756	FALSE
WBGene00015747	III:8616777-8618439	129	11	11	NA	0.003876	475.616	10000	10000	475.616	114	0	0.0114	III	8616777	8618439	1662	FALSE
WBGene00019355	V:4683927-4685110,V:4681974-4685110	129	38	38	NA	0.003876	475.336	10000	10000	475.336	63	0	0.0063	V	4683927	4685110	1183	FALSE
WBGene00004312	I:9616507-9618107	129	8	7	NA	0.003876	474.431	10000	10000	474.431	53	0	0.0053	I	9616507	9618107	1600	FALSE
WBGene00007303	I:9710087-9710767	129	5	4	NA	0.003876	474.121	10000	10000	474.121	30	0	0.003	I	9710087	9710767	680	FALSE
WBGene00006687	V:20862968-20865743	129	10	9	NA	0.003876	473.848	10000	10000	473.848	99	0	0.0099	V	20862968	20865743	2775	FALSE
WBGene00007744	II:8325465-8329658	129	6	6	NA	0.042636	473.459	10000	10000	473.459	62	0	0.0062	II	8325465	8329658	4193	FALSE
WBGene00006654	X:11764455-11769378,X:11764455-11768057	129	41	41	NA	0.003876	473.407	10000	10000	473.407	68	0	0.0068	X	11764455	11769378	4923	FALSE
WBGene00005424	V:16828234-16829755	129	20	20	NA	0.007752	473.305	10000	10000	473.305	87	0	0.0087	V	16828234	16829755	1521	FALSE
WBGene00018554	V:4257956-4260190	129	50	49	NA	0.026045	473.158	10000	10000	473.158	38	0	0.0038	V	4257956	4260190	2234	FALSE
WBGene00009887	X:9574043-9575866,X:9574002-9575866	129	15	14	NA	0.03876	472.914	10000	10000	472.914	36	0	0.0036	X	9574043	9575866	1823	FALSE
WBGene00010158	I:11358166-11359301	129	10	9	NA	0.003876	472.619	10000	10000	472.619	43	0	0.0043	I	11358166	11359301	1135	FALSE
WBGene00022512	X:1917468-1919709	129	36	36	NA	0.003876	472.255	10000	10000	472.255	86	0	0.0086	X	1917468	1919709	2241	FALSE
WBGene00003703	I:11473217-11475662	129	60	60	NA	0.007752	472.095	10000	10000	472.095	90	0	0.009	I	11473217	11475662	2445	FALSE
WBGene00206495	V:17435677-17436592,V:17435677-17436592	129	39	39	NA	0.007752	471.986	10000	10000	471.986	75	0	0.0075	V	17435677	17436592	915	FALSE
WBGene00020608	V:3426375-3427733	129	188	188	NA	0.003876	471.906	10000	10000	471.906	89	0	0.0089	V	3426375	3427733	1358	FALSE
WBGene00016434	IV:4079804-4080392,IV:4079804-4080204	129	4	3	NA	0.007752	471.705	10000	10000	471.705	95	0	0.0095	IV	4079804	4080392	588	FALSE
WBGene00206487	IV:283646-287201	129	33	33	NA	0.003876	471.224	10000	10000	471.224	71	0	0.0071	IV	283646	287201	3555	FALSE
WBGene00200107	II:8094189-8094318	129	2	2	NA	0.025046	470.776	10000	10000	470.776	91	0	0.0091	II	8094189	8094318	129	FALSE
WBGene00199712	II:8094189-8094318	129	2	2	NA	0.025045	470.776	10000	10000	470.776	90	0	0.009	II	8094189	8094318	129	FALSE
WBGene00007959	X:11557526-11559858,X:11554794-11559858,X:11556354-11559858	129	43	43	NA	0.003876	470.289	10000	10000	470.289	104	0	0.0104	X	11557526	11559858	2332	FALSE
WBGene00011441	X:11653559-11656569	129	31	31	NA	0.003876	470.236	10000	10000	470.236	117	0	0.0117	X	11653559	11656569	3010	FALSE
WBGene00020994	IV:5184122-5185244	129	8	8	NA	0.003876	470.211	10000	10000	470.211	88	0	0.0088	IV	5184122	5185244	1122	FALSE
WBGene00016508	V:4827359-4836020	129	228	228	NA	0.003876	470.171	10000	10000	470.171	91	0	0.0091	V	4827359	4836020	8661	FALSE
WBGene00018566	X:9057651-9061861	129	21	21	NA	0.007752	469.663	10000	10000	469.663	120	0	0.012	X	9057651	9061861	4210	FALSE
WBGene00022043	I:534452-535347	129	8	8	NA	0.025959	469.572	10000	10000	469.572	91	0	0.0091	I	534452	535347	895	FALSE
WBGene00201891	X:12088022-12088244	129	3	3	NA	0.003876	469.248	10000	10000	469.248	62	1	0.00625	X	12088022	12088244	222	FALSE
WBGene00022871	II:2322366-2322907	129	41	40	NA	0.003876	469.021	10000	10000	469.021	75	0	0.0075	II	2322366	2322907	541	FALSE
WBGene00220146	X:1993448-1993562	129	3	3	NA	0.025167	468.818	10000	10000	468.818	130	2	0.0131	X	1993448	1993562	114	FALSE
WBGene00020610	V:3415992-3417770	129	8	8	NA	0.007752	468.279	10000	10000	468.279	87	0	0.0087	V	3415992	3417770	1778	FALSE
WBGene00009173	I:9287446-9290152	129	9	9	NA	0.031008	467.855	10000	10000	467.855	81	0	0.0081	I	9287446	9290152	2706	FALSE
WBGene00235304	IV:16918282-16918432	129	15	15	NA	0.011628	467.841	10000	10000	467.841	104	0	0.0104	IV	16918282	16918432	150	FALSE
WBGene00015073	V:5275548-5278101,V:5275548-5278306	129	19	19	NA	0.003876	467.83	10000	10000	467.83	146	0	0.0146	V	5275548	5278101	2553	FALSE
WBGene00002261	X:11028953-11040605,X:11037053-11040605,X:11028966-11040605,X:11028916-11040605	129	73	72	NA	0.003876	467.489	10000	10000	467.489	37	0	0.0037	X	11028953	11040605	11652	FALSE
WBGene00000454	V:5323203-5324616	129	17	17	NA	0.003876	467.264	10000	10000	467.264	123	0	0.0123	V	5323203	5324616	1413	FALSE
WBGene00011319	V:14991165-14991653	129	3	3	NA	0.003876	467.123	10000	10000	467.123	88	3	0.00895	V	14991165	14991653	488	FALSE
WBGene00006381	II:14752886-14753894	129	3	3	NA	0.003876	467.123	10000	10000	467.123	85	2	0.0086	II	14752886	14753894	1008	FALSE
WBGene00020755	V:3557155-3557778	129	9	8	NA	0.007752	467.09	10000	10000	467.09	70	0	0.007	V	3557155	3557778	623	FALSE
WBGene00021124	III:201278-207092	129	244	244	NA	0.024991	466.799	10000	10000	466.799	87	0	0.0087	III	201278	207092	5814	FALSE
WBGene00004101	IV:8201378-8205065,IV:8201378-8206048	129	31	31	NA	0.003876	466.683	10000	10000	466.683	137	0	0.0137	IV	8201378	8205065	3687	FALSE
WBGene00006141	V:3974660-3976264	129	177	177	NA	0.003876	466.426	10000	10000	466.426	89	0	0.0089	V	3974660	3976264	1604	FALSE
WBGene00001411	IV:5533139-5537930,IV:5537402-5537929	129	20	20	NA	0.003876	465.854	10000	10000	465.854	106	0	0.0106	IV	5533139	5537930	4791	FALSE
WBGene00009318	I:11501624-11507129	129	105	105	NA	0.011628	465.801	10000	10000	465.801	96	0	0.0096	I	11501624	11507129	5505	FALSE
WBGene00044949	X:10371075-10372354	129	12	12	NA	0.034884	465.18	10000	10000	465.18	97	0	0.0097	X	10371075	10372354	1279	FALSE
WBGene00021720	II:3479472-3481685	129	186	186	NA	0.015504	464.337	10000	10000	464.337	91	0	0.0091	II	3479472	3481685	2213	FALSE
WBGene00011642	X:9757270-9759309	129	14	14	NA	0.034884	464.313	10000	10000	464.313	134	0	0.0134	X	9757270	9759309	2039	FALSE
WBGene00015772	X:1810685-1811536	129	9	9	NA	0.003876	464.005	10000	10000	464.005	94	0	0.0094	X	1810685	1811536	851	FALSE
WBGene00005881	V:4110595-4112616	129	161	161	NA	0.027132	463.899	10000	10000	463.899	95	0	0.0095	V	4110595	4112616	2021	FALSE
WBGene00000211	II:6910071-6912697	129	8	8	NA	0.003876	463.89	10000	10000	463.89	116	0	0.0116	II	6910071	6912697	2626	FALSE
WBGene00021755	III:230434-235064	129	281	281	NA	0.01938	463.164	10000	10000	463.164	106	0	0.0106	III	230434	235064	4630	FALSE
WBGene00013729	III:12496537-12499348	129	35	35	NA	0.003876	463.026	10000	10000	463.026	134	0	0.0134	III	12496537	12499348	2811	FALSE
WBGene00003777	I:7926622-7934577	129	18	18	NA	0.003876	462.832	10000	10000	462.832	106	0	0.0106	I	7926622	7934577	7955	FALSE
WBGene00005754	V:3806260-3807752	129	150	150	NA	0.027132	462.578	10000	10000	462.578	64	0	0.0064	V	3806260	3807752	1492	FALSE
WBGene00007210	III:12793383-12798157	129	54	54	NA	0.03876	462.522	10000	10000	462.522	131	0	0.0131	III	12793383	12798157	4774	FALSE
WBGene00020561	III:610877-614549	129	45	45	NA	0.023256	462.352	10000	10000	462.352	113	0	0.0113	III	610877	614549	3672	FALSE
WBGene00020548	III:145046-145299	129	2	2	NA	0.025206	462.038	10000	10000	462.038	36	0	0.0036	III	145046	145299	253	FALSE
WBGene00017415	V:4402748-4404530	129	25	24	NA	0.015504	461.993	10000	10000	461.993	57	0	0.0057	V	4402748	4404530	1782	FALSE
WBGene00003417	III:11747041-11750172	129	98	98	NA	0.003876	461.192	10000	10000	461.192	140	0	0.014	III	11747041	11750172	3131	FALSE
WBGene00001498	II:8464847-8467079	129	7	7	NA	0.03876	460.916	10000	10000	460.916	126	0	0.0126	II	8464847	8467079	2232	FALSE
WBGene00006747	X:15121821-15127574,X:15121821-15125448,X:15121821-15125018	129	42	42	NA	0.003876	460.89	10000	10000	460.89	148	0	0.0148	X	15121821	15127574	5753	FALSE
WBGene00009813	X:10893566-10896419	129	10	9	NA	0.027132	460.753	10000	10000	460.753	85	0	0.0085	X	10893566	10896419	2853	FALSE
WBGene00021647	I:3559916-3562851	129	27	27	NA	0.003876	460.746	10000	10000	460.746	101	0	0.0101	I	3559916	3562851	2935	FALSE
WBGene00011445	X:11677508-11680930,X:11677522-11679863	129	32	32	NA	0.003876	460.449	10000	10000	460.449	107	0	0.0107	X	11677508	11680930	3422	FALSE
WBGene00007771	X:14852566-14853754	129	13	13	NA	0.003876	459.487	10000	10000	459.487	128	0	0.0128	X	14852566	14853754	1188	FALSE
WBGene00015371	V:5191129-5192531	129	24	24	NA	0.007752	459.23	10000	10000	459.23	81	0	0.0081	V	5191129	5192531	1402	FALSE
WBGene00013750	V:20148199-20150519	129	76	76	NA	0.01938	459.159	10000	10000	459.159	136	0	0.0136	V	20148199	20150519	2320	FALSE
WBGene00012446	V:18846816-18852663	129	148	148	NA	0.003876	458.314	10000	10000	458.314	127	0	0.0127	V	18846816	18852663	5847	FALSE
WBGene00015369	V:5175025-5177256	129	26	26	NA	0.003876	458.263	10000	10000	458.263	116	0	0.0116	V	5175025	5177256	2231	FALSE
WBGene00200460	IV:3552128-3552353	129	4	4	NA	0.026231	458.191	10000	10000	458.191	71	0	0.0071	IV	3552128	3552353	225	FALSE
WBGene00009677	X:10217305-10218760	129	9	9	NA	0.003876	458.036	10000	10000	458.036	121	0	0.0121	X	10217305	10218760	1455	FALSE
WBGene00004995	IV:8477181-8478248,IV:8477181-8480639	129	18	18	NA	0.003876	457.739	10000	10000	457.739	172	0	0.0172	IV	8477181	8478248	1067	FALSE
WBGene00009563	I:8664975-8666497,I:8664952-8666497	129	5	4	NA	0.042636	457.588	10000	10000	457.588	112	0	0.0112	I	8664975	8666497	1522	FALSE
WBGene00016227	III:130104-130750	129	28	28	NA	0.024291	457.581	10000	10000	457.581	143	0	0.0143	III	130104	130750	646	FALSE
WBGene00004301	X:14550137-14556300	129	60	60	NA	0.003876	457.487	10000	10000	457.487	117	0	0.0117	X	14550137	14556300	6163	FALSE
WBGene00006753	I:7122604-7128423	129	20	20	NA	0.003876	457.474	10000	10000	457.474	89	0	0.0089	I	7122604	7128423	5819	FALSE
WBGene00019957	X:4825002-4834881,X:4825002-4834846	129	263	263	NA	0.003876	457.063	10000	10000	457.063	153	0	0.0153	X	4825002	4834881	9879	FALSE
WBGene00006364	X:10549122-10555239	129	22	22	NA	0.03876	456.778	10000	10000	456.778	151	0	0.0151	X	10549122	10555239	6117	FALSE
WBGene00004307	IV:8916251-8918890	129	15	15	NA	0.003876	456.559	10000	10000	456.559	111	0	0.0111	IV	8916251	8918890	2639	FALSE
WBGene00015980	V:4777957-4779907	129	50	50	NA	0.011628	456.175	10000	10000	456.175	106	0	0.0106	V	4777957	4779907	1950	FALSE
WBGene00006586	IV:5204590-5207138	129	8	8	NA	0.003876	456.104	10000	10000	456.104	131	0	0.0131	IV	5204590	5207138	2548	FALSE
WBGene00015201	IV:6947724-6950437	129	19	19	NA	0.003876	456.088	10000	10000	456.088	154	0	0.0154	IV	6947724	6950437	2713	FALSE
WBGene00005815	V:7425258-7426694,V:7425258-7426694	129	81	81	NA	0.003876	456.088	10000	10000	456.088	131	0	0.0131	V	7425258	7426694	1436	FALSE
WBGene00015600	II:1614792-1616463	129	343	343	NA	0.031008	455.933	10000	10000	455.933	110	0	0.011	II	1614792	1616463	1671	FALSE
WBGene00005595	V:3245002-3246722	129	69	69	NA	0.003876	455.906	10000	10000	455.906	118	0	0.0118	V	3245002	3246722	1720	FALSE
WBGene00016567	I:4448576-4449776	129	18	18	NA	0.003876	455.656	10000	10000	455.656	159	1	0.01595	I	4448576	4449776	1200	FALSE
WBGene00006839	X:10146891-10153096,X:10147491-10153085	129	34	33	NA	0.011628	455.435	10000	10000	455.435	45	0	0.0045	X	10146891	10153096	6205	FALSE
WBGene00003948	I:12967215-12968282	129	11	11	NA	0.003876	455.066	10000	10000	455.066	125	1	0.01255	I	12967215	12968282	1067	FALSE
WBGene00005021	III:9778322-9780319	129	8	7	NA	0.003876	454.359	10000	10000	454.359	96	0	0.0096	III	9778322	9780319	1997	FALSE
WBGene00014016	III:9824872-9825445,III:9824930-9825434	129	3	3	NA	0.026314	454.359	10000	10000	454.359	124	0	0.0124	III	9824872	9825445	573	FALSE
WBGene00003159	V:4347165-4349775	129	66	66	NA	0.025122	453.539	10000	10000	453.539	184	0	0.0184	V	4347165	4349775	2610	FALSE
WBGene00200593	X:10311024-10311127	129	4	3	NA	0.03876	453.504	10000	10000	453.504	36	0	0.0036	X	10311024	10311127	103	FALSE
WBGene00007900	IV:8773976-8778145,IV:8775421-8776670	129	34	34	NA	0.003876	453.355	10000	10000	453.355	151	0	0.0151	IV	8773976	8778145	4169	FALSE
WBGene00020243	V:4123328-4124862	129	28	28	NA	0.011628	453.185	10000	10000	453.185	135	0	0.0135	V	4123328	4124862	1534	FALSE
WBGene00001331	X:10156857-10160438	129	20	20	NA	0.007752	452.452	10000	10000	452.452	151	0	0.0151	X	10156857	10160438	3581	FALSE
WBGene00008061	I:9517022-9518734	129	7	6	NA	0.01938	452.356	10000	10000	452.356	120	0	0.012	I	9517022	9518734	1712	FALSE
WBGene00022469	I:4550477-4552783	129	7	6	NA	0.023256	452.344	10000	10000	452.344	121	0	0.0121	I	4550477	4552783	2306	FALSE
WBGene00004285	X:4227856-4235846,X:4227856-4231221,X:4227856-4231372	129	75	75	NA	0.003876	452.285	10000	10000	452.285	138	0	0.0138	X	4227856	4235846	7990	FALSE
WBGene00011463	X:10792904-10794718	129	13	13	NA	0.003876	452.181	10000	10000	452.181	161	0	0.0161	X	10792904	10794718	1814	FALSE
WBGene00006634	X:14726625-14729482	129	26	26	NA	0.003876	451.956	10000	10000	451.956	143	0	0.0143	X	14726625	14729482	2857	FALSE
WBGene00003247	X:10421654-10428650,X:10421655-10428650,X:10421654-10428650,X:10421655-10428650	129	37	37	NA	0.003876	451.821	10000	10000	451.821	126	0	0.0126	X	10421654	10428650	6996	FALSE
WBGene00015048	IV:8152444-8154859	129	7	7	NA	0.011628	451.625	10000	10000	451.625	126	0	0.0126	IV	8152444	8154859	2415	FALSE
WBGene00002010	V:4824137-4826760	129	38	38	NA	0.003876	451.264	10000	10000	451.264	118	0	0.0118	V	4824137	4826760	2623	FALSE
WBGene00017583	II:3683176-3684996	129	164	164	NA	0.027132	451.139	10000	10000	451.139	108	0	0.0108	II	3683176	3684996	1820	FALSE
WBGene00007327	X:11142970-11152820	129	65	65	NA	0.003876	451.046	10000	10000	451.046	135	0	0.0135	X	11142970	11152820	9850	FALSE
WBGene00002052	X:4912299-4915979	129	16	16	NA	0.03876	450.555	10000	10000	450.555	142	0	0.0142	X	4912299	4915979	3680	FALSE
WBGene00019332	III:840457-841366	129	12	12	NA	0.007752	450.259	10000	10000	450.259	188	0	0.0188	III	840457	841366	909	FALSE
WBGene00003589	III:10325635-10330422,III:10325635-10329792,III:10325635-10329802	129	40	39	NA	0.003876	449.935	10000	10000	449.935	76	0	0.0076	III	10325635	10330422	4787	FALSE
WBGene00015317	V:3485548-3486957	129	8	7	NA	0.007752	449.672	10000	10000	449.672	91	0	0.0091	V	3485548	3486957	1409	FALSE
WBGene00197368	V:4127283-4127432	129	6	6	NA	0.003876	449.672	10000	10000	449.672	107	0	0.0107	V	4127283	4127432	149	FALSE
WBGene00196923	V:6408901-6409045	129	4	4	NA	0.027132	448.766	10000	10000	448.766	186	0	0.0186	V	6408901	6409045	144	FALSE
WBGene00201854	V:6408901-6409045	129	4	4	NA	0.027132	448.766	10000	10000	448.766	160	0	0.016	V	6408901	6409045	144	FALSE
WBGene00006059	II:8563682-8566139	129	11	11	NA	0.003876	448.733	10000	10000	448.733	176	0	0.0176	II	8563682	8566139	2457	FALSE
WBGene00005732	IV:5876091-5877346	129	7	7	NA	0.003876	448.724	10000	10000	448.724	111	0	0.0111	IV	5876091	5877346	1255	FALSE
WBGene00016568	X:5717534-5720268,X:5717534-5720188	129	21	21	NA	0.003876	448.687	10000	10000	448.687	115	0	0.0115	X	5717534	5720268	2734	FALSE
WBGene00021394	IV:208188-217392,IV:210880-213311,IV:208188-215335,IV:208207-217002	129	102	102	NA	0.003876	448.63	10000	10000	448.63	170	0	0.017	IV	208188	217392	9204	FALSE
WBGene00019914	III:1002706-1006247	129	216	216	NA	0.046512	448.451	10000	10000	448.451	140	0	0.014	III	1002706	1006247	3541	FALSE
WBGene00017577	IV:330859-334399	129	18	18	NA	0.003876	448.428	10000	10000	448.428	143	0	0.0143	IV	330859	334399	3540	FALSE
WBGene00008085	X:11693465-11695750	129	15	15	NA	0.003876	448.102	10000	10000	448.102	123	0	0.0123	X	11693465	11695750	2285	FALSE
WBGene00004813	V:4422405-4423065	129	7	7	NA	0.031008	447.57	10000	10000	447.57	153	0	0.0153	V	4422405	4423065	660	FALSE
WBGene00012401	V:15724848-15726702	129	20	20	NA	0.003876	446.964	10000	10000	446.964	142	0	0.0142	V	15724848	15726702	1854	FALSE
WBGene00005407	V:4291835-4293485,V:4291835-4293525	129	35	34	NA	0.01938	446.28	10000	10000	446.28	87	0	0.0087	V	4291835	4293485	1650	FALSE
WBGene00016957	IV:7892664-7900246,IV:7882027-7900246,IV:7891355-7900246	129	98	98	NA	0.003876	446.149	10000	10000	446.149	150	0	0.015	IV	7892664	7900246	7582	FALSE
WBGene00013730	III:12499560-12527819	129	717	717	NA	0.003876	446.114	10000	10000	446.114	144	0	0.0144	III	12499560	12527819	28259	FALSE
WBGene00018667	II:1920015-1921104	129	77	77	NA	0.025846	446.062	10000	10000	446.062	133	0	0.0133	II	1920015	1921104	1089	FALSE
WBGene00012844	II:12120405-12121030	129	6	5	NA	0.003876	446.031	10000	10000	446.031	105	1	0.01055	II	12120405	12121030	625	FALSE
WBGene00016781	V:4046404-4047436	129	48	48	NA	0.031008	445.84	10000	10000	445.84	117	0	0.0117	V	4046404	4047436	1032	FALSE
WBGene00015004	II:5968134-5969058	129	12	11	NA	0.003876	445.724	10000	10000	445.724	73	0	0.0073	II	5968134	5969058	924	FALSE
WBGene00017292	II:5364630-5365695	129	4	4	NA	0.025282	445.689	10000	10000	445.689	194	0	0.0194	II	5364630	5365695	1065	FALSE
WBGene00007084	V:14144029-14145411	129	10	10	NA	0.011628	445.679	10000	10000	445.679	199	0	0.0199	V	14144029	14145411	1382	FALSE
WBGene00003239	X:11548607-11550700	129	21	21	NA	0.007752	445.633	10000	10000	445.633	136	0	0.0136	X	11548607	11550700	2093	FALSE
WBGene00006366	X:14581653-14584368	129	14	13	NA	0.003876	445.451	10000	10000	445.451	63	0	0.0063	X	14581653	14584368	2715	FALSE
WBGene00005992	II:3689466-3690746	129	70	70	NA	0.042636	445.269	10000	10000	445.269	117	0	0.0117	II	3689466	3690746	1280	FALSE
WBGene00012987	II:13309289-13311479	129	93	93	NA	0.023256	445.144	10000	10000	445.144	153	0	0.0153	II	13309289	13311479	2190	FALSE
