Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	Q	Pvalue	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00007299	I:9690097-9690557	129	2	2	1753980	0.00368705	10000	10000	1753980	73	0	0.0073	I	9690097	9690557	460	FALSE
WBGene00044586	V:4553871-4554498	129	22	22	10666100	0.0037116	10000	10000	10666100	41	0	0.0041	V	4553871	4554498	627	FALSE
WBGene00021764	I:1967817-1973882,I:1969525-1973882	129	170	170	55350500	0.00372392	10000	10000	55350500	52	0	0.0052	I	1967817	1973882	6065	FALSE
WBGene00008435	II:8008673-8011630,II:8008618-8011630	129	7	7	2907750	0.00377179	10000	10000	2907750	59	0	0.0059	II	8008673	8011630	2957	FALSE
WBGene00010133	I:8867797-8868300	129	3	2	4814410	0.00379386	10000	10000	4814410	41	0	0.0041	I	8867797	8868300	503	FALSE
WBGene00022360	I:1514761-1539206,I:1517541-1539206,I:1520238-1539206	129	639	639	178019000	0.00380473	10000	10000	178019000	60	0	0.006	I	1514761	1539206	24445	FALSE
WBGene00019525	V:3198551-3200532	129	29	29	11974500	0.00382882	10000	10000	11974500	78	0	0.0078	V	3198551	3200532	1981	FALSE
WBGene00022043	I:534452-535347	129	8	8	3889730	0.00386211	10000	10000	3889730	58	0	0.0058	I	534452	535347	895	FALSE
WBGene00019526	V:3223613-3227058	129	64	63	23283500	0.00387208	10000	10000	23283500	74	0	0.0074	V	3223613	3227058	3445	FALSE
WBGene00009476	I:9016796-9017994	129	4	4	2378810	0.00387834	10000	10000	2378810	83	0	0.0083	I	9016796	9017994	1198	FALSE
WBGene00018529	I:3963114-3964177	129	3	3	2193330	0.00393061	10000	10000	2193330	74	0	0.0074	I	3963114	3964177	1063	FALSE
WBGene00006832	II:8117195-8122904,II:8117195-8122861,II:8118233-8122904,II:8118233-8122861,II:8116462-8122904,II:8116462-8122861,II:8116485-8122904,II:8116485-8122861,II:8116355-8122904,II:8116355-8122861,II:8116355-8117028,II:8116485-8117028,II:8116485-8122710	129	14	14	9591380	0.00393568	10000	10000	9591380	78	0	0.0078	II	8117195	8122904	5709	FALSE
WBGene00012376	I:9108172-9110607,I:9108172-9110918	129	17	16	22580200	0.00396945	10000	10000	22580200	64	0	0.0064	I	9108172	9110607	2435	FALSE
WBGene00008877	I:9390833-9393094	129	16	15	13899300	0.0040153	10000	10000	13899300	49	0	0.0049	I	9390833	9393094	2261	FALSE
WBGene00022314	IV:1407467-1408059,IV:1406551-1408059,IV:1406566-1408059,IV:1406566-1408059	129	27	27	12473900	0.00404191	10000	10000	12473900	56	0	0.0056	IV	1407467	1408059	592	FALSE
WBGene00007110	IV:11327613-11329369	129	9	9	2793890	0.00410991	10000	10000	2793890	91	0	0.0091	IV	11327613	11329369	1756	FALSE
WBGene00086564	I:11492357-11492773	129	7	7	2832020	0.00412474	10000	10000	2832020	63	0	0.0063	I	11492357	11492773	416	FALSE
WBGene00017589	II:3677534-3681415,II:3677534-3680439	129	183	183	110067000	0.00413571	10000	10000	110067000	80	0	0.008	II	3677534	3681415	3881	FALSE
WBGene00045459	V:18010016-18010837	129	22	22	10006400	0.00419526	10000	10000	10006400	103	0	0.0103	V	18010016	18010837	821	FALSE
WBGene00021830	I:3173242-3176319	129	47	47	14168300	0.00422669	10000	10000	14168300	67	0	0.0067	I	3173242	3176319	3077	FALSE
WBGene00009500	I:9254512-9261640,I:9254512-9261640,I:9254512-9261640,I:9254512-9261640,I:9254512-9261640,I:9254512-9261640,I:9254512-9261640	129	19	18	17506800	0.00422756	10000	10000	17506800	47	0	0.0047	I	9254512	9261640	7128	FALSE
WBGene00020755	V:3557155-3557778	129	9	8	2935630	0.00425331	10000	10000	2935630	120	0	0.012	V	3557155	3557778	623	FALSE
WBGene00021352	I:2078958-2085678,I:2078958-2085678,I:2079262-2085678,I:2079262-2085678,I:2081110-2085678,I:2079262-2085678,I:2080770-2085678,I:2081110-2085646,I:2081110-2085646,I:2078987-2085646,I:2081110-2085646,I:2078958-2085678	129	97	97	38745100	0.00429381	10000	10000	38745100	84	0	0.0084	I	2078958	2085678	6720	FALSE
WBGene00013004	II:13568081-13575063	129	275	275	92439300	0.00431128	10000	10000	92439300	47	0	0.0047	II	13568081	13575063	6982	FALSE
WBGene00017283	II:5373996-5375178	129	8	8	9723030	0.00431424	10000	10000	9723030	42	0	0.0042	II	5373996	5375178	1182	FALSE
WBGene00022152	I:1709584-1715568,I:1709092-1715568,I:1709586-1711032,I:1709584-1715568,I:1709092-1715568	129	158	158	60461900	0.0043421	10000	10000	60461900	55	0	0.0055	I	1709584	1715568	5984	FALSE
WBGene00006364	X:10549122-10555239	129	22	22	9803630	0.00436778	10000	10000	9803630	61	0	0.0061	X	10549122	10555239	6117	FALSE
WBGene00002261	X:11028953-11040605,X:11037053-11040605,X:11028966-11040605,X:11028916-11040605	129	73	72	49661200	0.00437132	10000	10000	49661200	66	0	0.0066	X	11028953	11040605	11652	FALSE
WBGene00015532	IV:7260884-7262028	129	5	4	2504260	0.00442708	10000	10000	2504260	78	0	0.0078	IV	7260884	7262028	1144	FALSE
WBGene00196878	IV:743462-743762	129	5	5	2567630	0.00447123	10000	10000	2567630	72	0	0.0072	IV	743462	743762	300	FALSE
WBGene00019012	I:4821932-4824914	129	14	13	12015700	0.00455082	10000	10000	12015700	70	0	0.007	I	4821932	4824914	2982	FALSE
WBGene00013556	III:12250628-12250990	129	5	5	3765170	0.00460399	10000	10000	3765170	76	0	0.0076	III	12250628	12250990	362	FALSE
WBGene00011029	I:12181076-12183254	129	48	48	16116100	0.00463093	10000	10000	16116100	83	0	0.0083	I	12181076	12183254	2178	FALSE
WBGene00195662	V:6875905-6876054	129	2	1	509247	0.00464491	10000	10000	509247	79	0	0.0079	V	6875905	6876054	149	FALSE
WBGene00005881	V:4110595-4112616	129	161	161	92709600	0.00468438	10000	10000	92709600	91	0	0.0091	V	4110595	4112616	2021	FALSE
WBGene00016708	II:3723377-3723896	129	39	39	23866100	0.00474087	10000	10000	23866100	88	0	0.0088	II	3723377	3723896	519	FALSE
WBGene00017061	V:4329038-4332550	129	58	57	60311100	0.00476267	10000	10000	60311100	44	0	0.0044	V	4329038	4332550	3512	FALSE
WBGene00009408	I:9813039-9815521,I:9813039-9823448,I:9813039-9814193,I:9813039-9815897	129	117	116	79827900	0.00477054	10000	10000	79827900	74	0	0.0074	I	9813039	9815521	2482	FALSE
WBGene00198298	X:10902947-10903093	129	2	2	2026210	0.00477427	10000	10000	2026210	73	0	0.0073	X	10902947	10903093	146	FALSE
WBGene00009793	X:10397242-10402576,X:10397395-10402576	129	21	20	15565100	0.00480454	10000	10000	15565100	52	0	0.0052	X	10397242	10402576	5334	FALSE
WBGene00005245	V:4924917-4926224	129	21	20	17256300	0.00481865	10000	10000	17256300	60	0	0.006	V	4924917	4926224	1307	FALSE
WBGene00017546	II:7664581-7667111	129	3	3	6395560	0.00483202	10000	10000	6395560	52	0	0.0052	II	7664581	7667111	2530	FALSE
WBGene00013108	IV:16638443-16639484	129	21	20	13788400	0.00486067	10000	10000	13788400	71	0	0.0071	IV	16638443	16639484	1041	FALSE
WBGene00009316	I:11515126-11517108	129	46	45	23059500	0.00487494	10000	10000	23059500	96	0	0.0096	I	11515126	11517108	1982	FALSE
WBGene00013380	IV:13399066-13400513	129	17	17	4572510	0.00488732	10000	10000	4572510	53	0	0.0053	IV	13399066	13400513	1447	FALSE
WBGene00013790	IV:16934258-16939111,IV:16934258-16936483	129	108	108	48134900	0.00489442	10000	10000	48134900	57	0	0.0057	IV	16934258	16939111	4853	FALSE
WBGene00004426	I:9689196-9690127,I:9689184-9690127	129	5	5	2611170	0.00490515	10000	10000	2611170	56	0	0.0056	I	9689196	9690127	931	FALSE
WBGene00020282	I:760845-761842	129	7	6	2556840	0.00495199	10000	10000	2556840	79	0	0.0079	I	760845	761842	997	FALSE
WBGene00014130	II:9979161-9980076	129	2	2	4401740	0.00497259	10000	10000	4401740	54	0	0.0054	II	9979161	9980076	915	FALSE
WBGene00001714	V:4412746-4414626	129	29	28	17448800	0.00506707	10000	10000	17448800	74	0	0.0074	V	4412746	4414626	1880	FALSE
WBGene00017292	II:5364630-5365695	129	4	4	8455850	0.00507439	10000	10000	8455850	47	0	0.0047	II	5364630	5365695	1065	FALSE
WBGene00004701	II:5387418-5388830,II:5388298-5388826	129	4	4	8819580	0.00508136	10000	10000	8819580	54	0	0.0054	II	5387418	5388830	1412	FALSE
WBGene00004750	II:3671910-3673590	129	71	71	35575400	0.00508171	10000	10000	35575400	85	0	0.0085	II	3671910	3673590	1680	FALSE
WBGene00196566	I:1447134-1447234	129	2	1	709734	0.00512884	10000	10000	709734	100	0	0.01	I	1447134	1447234	100	FALSE
WBGene00200417	I:613289-613379	129	2	1	729564	0.00512884	10000	10000	729564	77	0	0.0077	I	613289	613379	90	FALSE
WBGene00201449	I:613289-613379	129	2	1	729636	0.00512884	10000	10000	729636	90	0	0.009	I	613289	613379	90	FALSE
WBGene00013929	I:11142112-11144090	129	17	16	10151600	0.00513197	10000	10000	10151600	73	0	0.0073	I	11142112	11144090	1978	FALSE
WBGene00044234	III:12518480-12519500	129	3	2	3220190	0.00518174	10000	10000	3220190	67	0	0.0067	III	12518480	12519500	1020	FALSE
WBGene00201854	V:6408901-6409045	129	4	4	1989520	0.00520114	10000	10000	1989520	73	0	0.0073	V	6408901	6409045	144	FALSE
WBGene00196923	V:6408901-6409045	129	4	4	1989520	0.00520127	10000	10000	1989520	69	0	0.0069	V	6408901	6409045	144	FALSE
WBGene00002035	I:8845806-8851118	129	15	14	5360320	0.00520971	10000	10000	5360320	118	0	0.0118	I	8845806	8851118	5312	FALSE
WBGene00020287	IV:16862395-16865485	129	102	102	65698500	0.00524196	10000	10000	65698500	65	0	0.0065	IV	16862395	16865485	3090	FALSE
WBGene00022139	I:1874146-1884173,I:1879663-1883472	129	146	146	63041300	0.00524723	10000	10000	63041300	81	0	0.0081	I	1874146	1884173	10027	FALSE
WBGene00199898	V:6930279-6930428	129	2	2	1191840	0.0052803	10000	10000	1191840	91	0	0.0091	V	6930279	6930428	149	FALSE
WBGene00200460	IV:3552128-3552353	129	4	4	1296770	0.00531524	10000	10000	1296770	124	0	0.0124	IV	3552128	3552353	225	FALSE
WBGene00005500	V:17810352-17812794	129	92	92	43648600	0.00532241	10000	10000	43648600	73	0	0.0073	V	17810352	17812794	2442	FALSE
WBGene00014183	I:11460779-11463068,I:11460967-11463068	129	29	29	13674900	0.00533603	10000	10000	13674900	67	0	0.0067	I	11460779	11463068	2289	FALSE
WBGene00011673	II:9800760-9802721	129	11	11	8238920	0.00534548	10000	10000	8238920	40	0	0.004	II	9800760	9802721	1961	FALSE
WBGene00044528	V:4139007-4143120	129	158	158	72069300	0.00536118	10000	10000	72069300	77	0	0.0077	V	4139007	4143120	4113	FALSE
WBGene00022028	I:621707-622187	129	7	6	6740260	0.00540214	10000	10000	6740260	82	0	0.0082	I	621707	622187	480	FALSE
WBGene00012560	III:12818457-12820252	129	20	19	20615700	0.00543071	10000	10000	20615700	55	0	0.0055	III	12818457	12820252	1795	FALSE
WBGene00008024	X:10445004-10445439	129	4	3	1875770	0.00543705	10000	10000	1875770	52	0	0.0052	X	10445004	10445439	435	FALSE
WBGene00019193	II:6077699-6078230	129	6	6	3211000	0.0054456	10000	10000	3211000	125	0	0.0125	II	6077699	6078230	531	FALSE
WBGene00005407	V:4291835-4293485,V:4291835-4293525	129	35	34	26952800	0.00546131	10000	10000	26952800	62	0	0.0062	V	4291835	4293485	1650	FALSE
WBGene00022526	V:4315724-4316328	129	15	14	9990770	0.00547249	10000	10000	9990770	109	0	0.0109	V	4315724	4316328	604	FALSE
WBGene00005021	III:9778322-9780319	129	8	7	8426690	0.00553777	10000	10000	8426690	76	0	0.0076	III	9778322	9780319	1997	FALSE
WBGene00005753	V:3808635-3810708	129	176	176	114428000	0.00558459	10000	10000	114428000	103	0	0.0103	V	3808635	3810708	2073	FALSE
WBGene00013014	II:13415023-13424452,II:13415025-13424452,II:13415023-13424443,II:13418962-13424452,II:13415854-13424452,II:13415031-13424452	129	359	359	114683000	0.00561043	10000	10000	114683000	51	0	0.0051	II	13415023	13424452	9429	FALSE
WBGene00015980	V:4777957-4779907	129	50	50	18525700	0.00561973	10000	10000	18525700	123	0	0.0123	V	4777957	4779907	1950	FALSE
WBGene00009262	I:9492629-9494555,I:9492629-9494589	129	5	4	5726470	0.00565084	10000	10000	5726470	63	0	0.0063	I	9492629	9494555	1926	FALSE
WBGene00015909	II:3250312-3250856	129	29	28	14168600	0.00571572	10000	10000	14168600	126	0	0.0126	II	3250312	3250856	544	FALSE
WBGene00010654	I:11495520-11496245	129	18	18	5370860	0.00572683	10000	10000	5370860	95	0	0.0095	I	11495520	11496245	725	FALSE
WBGene00021662	I:216004-219099	129	57	56	23191300	0.00573503	10000	10000	23191300	72	0	0.0072	I	216004	219099	3095	FALSE
WBGene00007303	I:9710087-9710767	129	5	4	6325440	0.0057865	10000	10000	6325440	64	0	0.0064	I	9710087	9710767	680	FALSE
WBGene00001331	X:10156857-10160438	129	20	20	10278200	0.00580192	10000	10000	10278200	64	0	0.0064	X	10156857	10160438	3581	FALSE
WBGene00012555	III:12921528-12925999	129	107	107	35376000	0.00584875	10000	10000	35376000	93	0	0.0093	III	12921528	12925999	4471	FALSE
WBGene00007420	II:10346396-10347008	129	5	4	2172680	0.0058548	10000	10000	2172680	150	0	0.015	II	10346396	10347008	612	FALSE
WBGene00014142	X:9453958-9454660	129	5	5	2547750	0.00586767	10000	10000	2547750	68	0	0.0068	X	9453958	9454660	702	FALSE
WBGene00009166	V:20559079-20561895	129	23	22	15361100	0.0059239	10000	10000	15361100	80	0	0.008	V	20559079	20561895	2816	FALSE
WBGene00021387	I:10869944-10874003,I:10869944-10875046	129	40	40	17761100	0.0059565	10000	10000	17761100	111	0	0.0111	I	10869944	10874003	4059	FALSE
WBGene00003425	IV:9837631-9838065	129	5	5	1922400	0.00596214	10000	10000	1922400	158	0	0.0158	IV	9837631	9838065	434	FALSE
WBGene00004895	I:12995806-13004377,I:12995806-13012859	129	285	285	97737600	0.00598143	10000	10000	97737600	112	0	0.0112	I	12995806	13004377	8571	FALSE
WBGene00011460	X:10787506-10789690	129	15	14	15516100	0.00603788	10000	10000	15516100	63	0	0.0063	X	10787506	10789690	2184	FALSE
WBGene00009130	I:9177557-9178779	129	10	9	7425670	0.00603872	10000	10000	7425670	69	0	0.0069	I	9177557	9178779	1222	FALSE
WBGene00008806	X:10521799-10524565	129	15	15	9940710	0.00605209	10000	10000	9940710	71	0	0.0071	X	10521799	10524565	2766	FALSE
WBGene00013784	IV:16916115-16917523	129	79	79	80739100	0.00607707	10000	10000	80739100	82	0	0.0082	IV	16916115	16917523	1408	FALSE
WBGene00008064	I:9533579-9536271	129	30	29	23265000	0.00610297	10000	10000	23265000	88	0	0.0088	I	9533579	9536271	2692	FALSE
WBGene00001482	V:20199254-20200575,V:20199254-20200641	129	36	36	25008700	0.00610615	10000	10000	25008700	97	0	0.0097	V	20199254	20200575	1321	FALSE
WBGene00199418	V:4116683-4116741	129	12	12	9476210	0.00615396	10000	10000	9476210	68	0	0.0068	V	4116683	4116741	58	FALSE
WBGene00011058	I:11917741-11923915	129	189	189	58088300	0.00616499	10000	10000	58088300	100	0	0.01	I	11917741	11923915	6174	FALSE
WBGene00012082	V:17423251-17428288	129	198	198	63289700	0.00616883	10000	10000	63289700	87	0	0.0087	V	17423251	17428288	5037	FALSE
WBGene00016709	II:3721315-3723084	129	86	86	52480500	0.00620898	10000	10000	52480500	96	0	0.0096	II	3721315	3723084	1769	FALSE
WBGene00021616	V:4420274-4420746	129	8	8	4387150	0.00621161	10000	10000	4387150	77	0	0.0077	V	4420274	4420746	472	FALSE
WBGene00008085	X:11693465-11695750	129	15	15	4747440	0.006225	10000	10000	4747440	82	0	0.0082	X	11693465	11695750	2285	FALSE
WBGene00021667	I:252117-254129	129	19	19	7667260	0.00626881	10000	10000	7667260	110	0	0.011	I	252117	254129	2012	FALSE
WBGene00219450	I:8949566-8951670	129	13	13	4855710	0.00631805	10000	10000	4855710	109	0	0.0109	I	8949566	8951670	2104	FALSE
WBGene00021984	II:2208111-2212863	129	159	159	61881100	0.00641664	10000	10000	61881100	140	0	0.014	II	2208111	2212863	4752	FALSE
WBGene00199555	X:10571304-10571415	129	36	36	21241200	0.00643259	10000	10000	21241200	134	0	0.0134	X	10571304	10571415	111	FALSE
WBGene00200937	X:10571304-10571415	129	36	36	21241200	0.00643259	10000	10000	21241200	139	0	0.0139	X	10571304	10571415	111	FALSE
WBGene00014084	IV:12560748-12561201	129	2	2	4072050	0.00644013	10000	10000	4072050	42	0	0.0042	IV	12560748	12561201	453	FALSE
WBGene00017218	II:5435722-5436933	129	15	15	5033300	0.00654088	10000	10000	5033300	93	0	0.0093	II	5435722	5436933	1211	FALSE
WBGene00022430	X:267029-268757	129	72	72	34021900	0.00654799	10000	10000	34021900	108	0	0.0108	X	267029	268757	1728	FALSE
WBGene00220072	III:623809-623915	129	4	4	3036210	0.00654842	10000	10000	3036210	93	0	0.0093	III	623809	623915	106	FALSE
WBGene00008999	X:10181138-10187958,X:10181138-10189202,X:10181138-10188472,X:10181138-10188478,X:10181138-10194377,X:10181138-10187986,X:10181138-10190440	129	83	82	69584800	0.00657215	10000	10000	69584800	64	0	0.0064	X	10181138	10187958	6820	FALSE
WBGene00000096	I:9522577-9531130,I:9524661-9531130	129	38	38	17535900	0.00658172	10000	10000	17535900	105	0	0.0105	I	9522577	9531130	8553	FALSE
WBGene00016434	IV:4079804-4080392,IV:4079804-4080204	129	4	3	5696810	0.00659614	10000	10000	5696810	70	0	0.007	IV	4079804	4080392	588	FALSE
WBGene00001722	V:4362721-4364650	129	20	20	8999140	0.00660059	10000	10000	8999140	75	0	0.0075	V	4362721	4364650	1929	FALSE
WBGene00195375	X:12909888-12910028	129	4	3	6349580	0.00667665	10000	10000	6349580	71	0	0.0071	X	12909888	12910028	140	FALSE
WBGene00015722	V:7275790-7278524	129	102	102	59429600	0.00670116	10000	10000	59429600	121	0	0.0121	V	7275790	7278524	2734	FALSE
WBGene00006571	III:12240402-12250164,III:12240366-12250164	129	262	262	80850500	0.00670153	10000	10000	80850500	122	0	0.0122	III	12240402	12250164	9762	FALSE
WBGene00006235	V:17189185-17190499	129	75	75	36725600	0.00672446	10000	10000	36725600	125	0	0.0125	V	17189185	17190499	1314	FALSE
WBGene00009492	IV:11050150-11052430	129	8	7	3709470	0.00675322	10000	10000	3709470	125	0	0.0125	IV	11050150	11052430	2280	FALSE
WBGene00077593	V:4038820-4039934	129	152	151	169789000	0.00677229	10000	10000	169789000	67	0	0.0067	V	4038820	4039934	1114	FALSE
WBGene00022522	V:4296720-4299841	129	37	36	22189400	0.006787	10000	10000	22189400	75	0	0.0075	V	4296720	4299841	3121	FALSE
WBGene00004000	X:10871213-10876301,X:10871213-10876228,X:10871213-10876228,X:10871213-10877425	129	58	57	39060600	0.00682841	10000	10000	39060600	84	0	0.0084	X	10871213	10876301	5088	FALSE
WBGene00005150	II:8100374-8102141	129	6	6	8108600	0.00687195	10000	10000	8108600	77	0	0.0077	II	8100374	8102141	1767	FALSE
WBGene00000819	II:13601203-13605057,II:13604045-13605057,II:13604045-13604584	129	74	74	28476800	0.00689038	10000	10000	28476800	89	0	0.0089	II	13601203	13605057	3854	FALSE
WBGene00005999	II:3705619-3707065	129	33	33	17411800	0.00691003	10000	10000	17411800	117	0	0.0117	II	3705619	3707065	1446	FALSE
WBGene00198517	X:1925769-1926143	129	3	2	697092	0.00691403	10000	10000	697092	99	1	0.00995	X	1925769	1926143	374	FALSE
WBGene00016472	V:3170137-3171408	129	7	7	2234360	0.0069253	10000	10000	2234360	157	0	0.0157	V	3170137	3171408	1271	FALSE
WBGene00199563	X:14054047-14054383	129	3	2	700888	0.00695718	10000	10000	700888	125	3	0.01265	X	14054047	14054383	336	FALSE
WBGene00005993	II:3693400-3694764	129	83	83	49958400	0.00695969	10000	10000	49958400	120	0	0.012	II	3693400	3694764	1364	FALSE
WBGene00021336	III:1020969-1021304,III:1020969-1021876	129	49	49	20252300	0.00699528	10000	10000	20252300	127	0	0.0127	III	1020969	1021304	335	FALSE
WBGene00010326	I:10519359-10520766	129	2	1	912190	0.00700778	10000	10000	912190	90	0	0.009	I	10519359	10520766	1407	FALSE
WBGene00010421	I:9149716-9153075	129	20	19	13434600	0.00700949	10000	10000	13434600	85	0	0.0085	I	9149716	9153075	3359	FALSE
WBGene00198070	V:7314510-7314588	129	4	3	1549400	0.00702001	10000	10000	1549400	89	75	0.01265	V	7314510	7314588	78	FALSE
WBGene00196707	III:4754235-4754352	129	3	2	864602	0.00702002	10000	10000	864602	79	95	0.01265	III	4754235	4754352	117	FALSE
WBGene00196006	I:4859243-4859320	129	2	2	860747	0.00702002	10000	10000	860747	81	89	0.01255	I	4859243	4859320	77	FALSE
WBGene00200780	X:4573945-4574283	129	2	1	225623	0.00702002	10000	10000	225623	69	65	0.01015	X	4573945	4574283	338	FALSE
WBGene00016413	II:5212962-5213934	129	2	1	239011	0.00702002	10000	10000	239011	79	81	0.01195	II	5212962	5213934	972	FALSE
WBGene00200688	I:9546589-9546718	129	2	1	243923	0.00702002	10000	10000	243923	87	68	0.0121	I	9546589	9546718	129	FALSE
WBGene00196329	III:3589206-3589355	129	2	1	242996	0.00702002	10000	10000	242996	94	67	0.01275	III	3589206	3589355	149	FALSE
WBGene00044113	V:7522031-7522364	129	2	1	239718	0.00702002	10000	10000	239718	82	73	0.01185	V	7522031	7522364	333	FALSE
WBGene00199569	X:4444256-4444398	129	2	1	234601	0.00702002	10000	10000	234601	71	81	0.01115	X	4444256	4444398	142	FALSE
WBGene00009493	IV:11030159-11031082,IV:11030159-11031082	129	2	1	233476	0.00702002	10000	10000	233476	64	73	0.01005	IV	11030159	11031082	923	FALSE
WBGene00018345	IV:7286181-7287569,IV:7286181-7287367	129	2	1	227681	0.00702002	10000	10000	227681	63	68	0.0097	IV	7286181	7287569	1388	FALSE
WBGene00004439	I:8329061-8329647,I:8329066-8329647,I:8329064-8329647,I:8329060-8329684	129	2	1	224977	0.00702002	10000	10000	224977	78	73	0.01145	I	8329061	8329647	586	FALSE
WBGene00200779	IV:551928-552101	129	2	1	228889	0.00702002	10000	10000	228889	67	84	0.0109	IV	551928	552101	173	FALSE
WBGene00195273	X:13729897-13729986	129	2	1	234790	0.00702002	10000	10000	234790	96	73	0.01325	X	13729897	13729986	89	FALSE
